@evid          Date(GMT)   Origin_Time(GMT)  ID_No.  Country  Region        Source  Lat         Long          mb    Ms   Depth(km)  Yield_lower  Yield_upper  Purpose    Type      Name                                Footnote_Available?  fsu  llnl  lasa
197204200000  1972-04-20  000000.0          72055   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
197205021915  1972-05-02  191500.04         72008   USA      NTS           UGS     37.207611   -116.209613   5     0    0          0            20           WE         TUNNEL    MISTY_NORTH                         Na                   Na   Na    Na
197205111400  1972-05-11  140000.16         72038   USA      NTS           DIS     37.112445   -116.085367   0     0    0          0            20           WR         SHAFT     KARA                                Na                   Na   Na    Na
197205171410  1972-05-17  141000.16         72009   USA      NTS           UGS     37.120509   -116.088767   4.4   0    0          0            20           WR         SHAFT     ZINNIA                              Na                   Na   Na    Na
197205191700  1972-05-19  170000.05         72010   USA      NTS           UGS     37.064656   -116.002614   4.9   0    0          0            20           WR         SHAFT     MONERO                              Na                   Na   Na    Na
197206070127  1972-06-07  012757.1          72011   USSR     SEMI_KAZAKH   UGS     49.8        78.2          5.5   0    0          0.001        20           WE         TUNNEL    unkn                                Na                   fsu  Na    Na
197206071520  1972-06-07  152000.16         72046   USA      NTS           DOE     37.115841   -116.086199   0     0    0          0            20           WR         SHAFT     MERIDA                              Na                   Na   Na    Na
197206250000  1972-06-25  000000.0          72012   FRANCE   MURUROA       DOE     -22         -139          0     0    0          0            20           WR         BALLOON   UMBRIEL                             Na                   Na   Na    Na
197206281441  1972-06-28  144100.19         72039   USA      NTS           DIS     36.992556   -116.023017   0     0    0          0            20           WR         SHAFT     CAPITAN                             Na                   Na   Na    Na
197206281630  1972-06-28  163000.07         72048   USA      NTS           DOE     37.069546   -115.992974   0     0    0          0            20           WR         SHAFT     TAJIQUE                             Na                   Na   Na    Na
